nodo 1,nodo 2,distancia_minima
114,117,6.10655
114,118,5.91784
114,257,15.329
114,258,12.6628
114,259,12.6628
114,260,12.6581
114,261,12.6628
114,262,12.3309
114,273,17.5078
114,274,17.745
114,275,14.8656
114,276,15.2498
114,277,20.4423
114,278,17.7514
114,279,17.7909
114,280,17.4703
114,299,3.19707
114,305,23.2992
114,306,24.0894
114,307,23.8709
114,308,25.9359
114,309,23.9107
114,310,26.106
114,311,23.8841
114,312,20.6168
114,313,24.1227
114,314,26.1069
114,315,25.9558
114,316,24.0325
114,317,25.987
114,318,23.277
114,326,24.0325
114,364,22.1091
114,365,21.6343
114,366,21.9131
114,367,18.7008
114,380,24.0746
114,381,24.153
114,382,23.9317
114,383,23.6291
114,397,20.8074
114,398,17.9263
114,454,23.8875
114,455,25.9209
114,495,15.2989
114,500,14.9269
114,520,27.1748
114,552,26.4183
114,553,27.4274
114,568,15.3127
114,582,27.1453
114,585,20.0574
114,589,15.4946
114,590,15.5082
114,598,15.3036
114,600,15.2362
114,601,15.215
114,602,9.45663
114,603,9.19188
115,113,3.45782
115,114,3.53541
115,115,0
115,116,2.97033
115,117,3.53835
115,118,5.83485
115,257,15.246
115,258,12.5798
115,259,12.5798
115,260,12.5751
115,261,12.5798
115,262,12.2479
115,273,17.4248
115,274,17.662
115,275,14.7826
115,276,15.1668
115,277,20.3593
115,278,17.6684
115,279,17.7079
115,280,17.3873
115,299,6.73248
115,305,23.2162
115,306,24.0064
115,307,23.7879
115,308,25.8529
115,309,23.8278
115,310,26.023
115,311,23.8011
115,312,20.5338
115,313,24.0397
115,314,26.0239
115,315,25.8728
115,316,23.9495
115,317,25.904
115,318,23.194
115,326,23.9495
115,364,22.0261
115,365,21.5513
115,366,21.8301
115,367,18.6178
115,380,23.9916
115,381,24.07
115,382,23.8487
115,383,23.5462
115,397,20.7244
115,398,17.8433
115,454,23.8045
115,455,25.8379
115,495,15.2159
115,500,14.8439
115,520,27.0918
115,552,26.3353
115,553,27.3444
115,568,15.2297
115,582,27.0623
115,585,19.9744
115,589,15.4116
115,590,15.4252
115,598,15.2206
115,600,15.1532
115,601,15.132
115,602,9.37363
115,603,9.10888
116,113,2.96483
116,114,3.05332
116,115,2.97033
116,116,0
116,117,3.05323
116,118,2.86452
116,257,12.2757
116,258,9.60946
116,259,9.60946
116,260,9.6048
116,261,9.60946
116,262,9.27756
116,273,14.4545
116,274,14.6916
116,275,11.8123
116,276,12.1965
116,277,17.3889
116,278,14.6981
116,279,14.7376
116,280,14.417
116,299,6.25039
116,305,20.2459
116,306,21.0361
116,307,20.8176
116,308,22.8826
116,309,20.8574
116,310,23.0527
116,311,20.8308
116,312,17.5634
116,313,21.0694
116,314,23.0536
116,315,22.9024
116,316,20.9792
116,317,22.9337
116,318,20.2237
116,326,20.9792
116,364,19.0558
116,365,18.581
116,366,18.8598
116,367,15.6474
116,380,21.0212
116,381,21.0996
116,382,20.8784
116,383,20.5758
116,397,17.754
116,398,14.873
116,454,20.8341
116,455,22.8675
116,495,12.2456
116,500,11.8736
116,520,24.1215
116,552,23.3649
116,553,24.374
116,568,12.2593
116,582,24.092
116,585,17.004
116,589,12.4413
116,590,12.4548
116,598,12.2502
116,600,12.1829
116,601,12.1617
116,602,6.40331
116,603,6.13855
117,113,3.54072
117,114,6.10655
117,115,3.53835
117,116,3.05323
117,117,0
117,118,3.2031
117,257,12.6142
117,258,9.94805
117,259,9.94805
117,260,9.94339
117,261,9.94805
117,262,9.61615
117,273,14.7931
117,274,15.0302
117,275,12.1509
117,276,12.5351
117,277,17.7275
117,278,15.0366
117,279,15.0761
117,280,14.7556
117,299,9.30362
117,305,20.5844
117,306,21.3747
117,307,21.1562
117,308,23.2212
117,309,21.196
117,310,23.3913
117,311,21.1694
117,312,17.902
117,313,21.408
117,314,23.3922
117,315,23.241
117,316,21.3178
117,317,23.2723
117,318,20.5623
117,326,21.3178
117,364,19.3944
117,365,18.9196
117,366,19.1984
117,367,15.986
117,380,21.3598
117,381,21.4382
117,382,21.217
117,383,20.9144
117,397,18.0926
117,398,15.2116
117,454,21.1727
117,455,23.2061
117,495,12.5842
117,500,12.2122
117,520,24.4601
117,552,23.7035
117,553,24.7126
117,568,12.5979
117,582,24.4305
117,585,17.3426
117,589,12.7799
117,590,12.7934
117,598,12.5888
117,600,12.5215
117,601,12.5003
117,602,6.74189
117,603,6.47714
118,113,3.35201
118,114,5.91784
118,115,5.83485
118,116,2.86452
118,117,3.2031
118,118,0
118,257,9.41114
118,258,6.74495
118,259,6.74495
118,260,6.74029
118,261,6.74495
118,262,6.41304
118,273,11.5899
118,274,11.8271
118,275,8.9478
118,276,9.33198
118,277,14.5244
118,278,11.8335
118,279,11.873
118,280,11.5525
118,299,9.11491
118,305,17.3813
118,306,18.1716
118,307,17.953
118,308,20.0181
118,309,17.9929
118,310,20.1882
118,311,17.9663
118,312,14.6989
118,313,18.2049
118,314,20.1891
118,315,20.0379
118,316,18.1147
118,317,20.0692
118,318,17.3591
118,326,18.1147
118,364,16.1912
118,365,15.7165
118,366,15.9953
118,367,12.7829
118,380,18.1567
118,381,18.2351
118,382,18.0139
118,383,17.7113
118,397,14.8895
118,398,12.0085
118,454,17.9696
118,455,20.003
118,495,9.38106
118,500,9.00905
118,520,21.257
118,552,20.5004
118,553,21.5095
118,568,9.39482
118,582,21.2274
118,585,14.1395
118,589,9.57676
118,590,9.59031
118,598,9.38572
118,600,9.31835
118,601,9.29716
118,602,3.53879
118,603,3.27403
119,119,0
119,120,3.53433
119,121,3.5275
120,119,3.53433
120,120,0
120,121,7.06183
121,119,3.5275
121,120,7.06183
121,121,0
122,75,5.49994
122,76,3.41816
122,77,2.81039
122,78,3.27071
122,79,3.34269
122,80,2.89586
122,81,5.68905
122,82,5.40878
122,83,5.6825
122,84,3.20007
122,85,5.69268
122,86,5.62079
122,87,2.97559
122,88,5.43394
122,89,5.60666
122,90,5.4284
122,91,5.18846
122,92,2.92568
122,93,2.78007
122,108,5.41808
122,109,3.41331
122,122,0
122,123,2.56652
122,124,2.6897
122,125,3.42748
122,126,2.81122
122,127,2.55408
122,128,2.562
122,129,3.00527
122,130,2.96588
122,131,3.19707
122,132,2.81122
122,133,2.94689
122,134,3.00859
122,137,5.94104
122,138,5.1142
122,139,8.28978
122,144,5.10518
122,145,5.29296
122,146,5.35524
122,147,5.67527
122,148,5.29266
122,149,5.71863
122,150,5.70513
122,151,6.07549
122,152,5.32266
122,153,5.39515
122,154,5.35269
122,155,5.66691
122,156,5.72871
122,157,5.10222
122,194,8.86935
122,281,5.91285
122,564,5.68922
122,578,6.084
122,604,8.87724
122,622,6.25412
123,75,6.20403
123,76,2.9484
123,77,5.37691
123,78,2.93997
123,79,5.65072
123,80,5.31537
123,81,6.33309
123,82,6.15456
123,83,6.26997
123,84,5.62054
123,85,6.08337
123,86,6.21068
123,87,3.0536
123,88,6.16512
123,89,5.80821
123,90,2.86188
123,91,5.47296
123,92,5.4922
123,93,2.66949
123,108,6.16385
123,109,5.68565
123,122,2.56652
123,123,0
123,124,2.89125
123,125,5.38642
123,126,2.75103
123,127,5.1206
123,128,5.12852
123,129,5.57179
123,130,3.01169
123,131,5.5722
123,132,2.75103
123,133,2.9484
123,134,2.9484
123,137,5.83047
123,138,2.87177
123,139,8.68036
123,144,2.81869
123,145,5.18239
123,146,5.24467
123,147,6.06585
123,148,5.57715
123,149,5.48426
123,150,6.14921
123,151,5.60573
123,152,5.21209
123,153,2.82864
123,154,2.78617
123,155,5.60672
123,156,6.47449
123,157,3.0276
123,194,9.25993
123,281,5.80228
123,564,5.57864
123,578,5.97342
123,604,9.52128
123,622,6.2366
124,75,5.91909
124,76,2.79781
124,77,5.31797
124,78,2.65503
124,79,5.3553
124,80,5.40343
124,81,6.15471
124,82,6.00397
124,83,5.98503
124,84,2.72928
124,85,6.28786
124,86,5.92573
124,87,5.55257
124,88,5.79094
124,89,2.91696
124,90,3.19707
124,91,2.58171
124,92,5.61538
124,93,3.11365
124,108,6.00363
124,109,2.7944
124,122,2.6897
124,123,2.89125
124,124,0
124,125,2.79997
124,126,5.43537
124,127,5.21609
124,128,5.224
124,129,3.33
124,130,5.65557
124,131,5.85907
124,132,5.43537
124,133,3.31706
124,134,2.69966
124,137,5.45629
124,138,2.87713
124,139,6.12312
124,144,3.21233
124,145,5.62655
124,146,2.79693
124,147,5.97858
124,148,2.6859
124,149,5.48962
124,150,5.86426
124,151,5.45514
124,152,2.97643
124,153,3.49005
124,154,5.48878
124,155,5.12207
124,156,6.32011
124,157,5.48129
124,194,9.17267
124,281,6.24643
124,564,6.0228
124,578,6.41758
124,604,9.3429
124,622,6.24095
125,75,5.99113
125,76,2.85414
125,77,5.50903
125,78,3.37872
125,79,2.94614
125,80,5.19974
125,81,5.83415
125,82,6.0603
125,83,5.68081
125,84,5.52925
125,85,3.50762
125,86,3.43628
125,87,3.36113
125,88,5.59564
125,89,5.71693
125,90,3.27071
125,91,3.5034
125,92,6.35317
125,93,3.25744
125,108,6.06959
125,109,3.47264
125,122,3.42748
125,123,5.38642
125,124,2.79997
125,125,0
125,126,2.6354
125,127,2.85264
125,128,2.86056
125,129,5.67086
125,130,3.51993
125,131,3.49563
125,132,2.6354
125,133,3.49235
125,134,2.83277
125,137,5.75081
125,138,3.23454
125,139,6.09157
125,144,3.24756
125,145,5.77034
125,146,5.2921
125,147,3.47706
125,148,3.48257
125,149,5.81551
125,150,3.5338
125,151,2.67489
125,152,3.01008
125,153,3.5237
125,154,5.70569
125,155,2.75863
125,156,3.52282
125,157,5.21965
125,194,6.67114
125,281,6.39023
125,564,6.16659
125,578,6.56137
125,604,9.02234
125,622,6.79958
126,75,5.33936
126,76,3.08665
126,77,5.29354
126,78,5.31275
126,79,5.58154
126,80,2.56435
126,81,5.52847
126,82,5.24821
126,83,5.52192
126,84,5.4292
126,85,5.5321
126,86,5.46021
126,87,5.43736
126,88,5.27336
126,89,6.38661
126,90,3.0404
126,91,5.18934
126,92,5.7369
126,93,5.23188
126,108,5.2575
126,109,3.19253
126,122,2.81122
126,123,2.75103
126,124,5.43537
126,125,2.6354
126,126,0
126,127,2.55496
126,128,2.56288
126,129,3.18977
126,130,3.08332
126,131,3.19794
126,132,5.10992
126,133,3.08997
126,134,5.30729
126,137,5.98331
126,138,5.11508
126,139,8.1292
126,144,5.10606
126,145,5.63671
126,146,2.65671
126,147,5.51469
126,148,5.29353
126,149,5.55805
126,150,5.54455
126,151,5.31029
126,152,5.57825
126,153,5.39102
126,154,5.25128
126,155,5.39403
126,156,5.56814
126,157,2.58425
126,194,8.70877
126,281,6.16325
126,564,5.93962
126,578,6.3344
126,604,8.71666
126,622,6.3972
127,75,6.1478
127,76,2.85048
127,77,5.19747
127,78,5.81185
127,79,5.38313
127,80,5.11931
127,81,6.02144
127,82,6.05664
127,83,6.33035
127,84,5.75416
127,85,6.34054
127,86,6.26038
127,87,5.23557
127,88,5.84361
127,89,6.01056
127,90,5.59536
127,91,2.63438
127,92,5.47977
127,93,5.32436
127,108,6.05631
127,109,2.84707
127,122,2.55408
127,123,5.1206
127,124,5.21609
127,125,2.85264
127,126,2.55496
127,127,0
127,128,5.1042
127,129,5.55935
127,130,5.51996
127,131,5.73926
127,132,2.55496
127,133,5.50098
127,134,2.75233
127,137,5.50896
127,138,2.56012
127,139,8.36871
127,144,2.5511
127,145,5.16268
127,146,5.21167
127,147,5.7542
127,148,2.73857
127,149,5.17262
127,150,6.32694
127,151,5.50781
127,152,5.54213
127,153,6.05576
127,154,6.05972
127,155,5.17474
127,156,6.37279
127,157,2.54814
127,194,8.94829
127,281,8.45715
127,564,8.23351
127,578,8.62829
127,604,9.20963
127,622,6.29362
128,75,6.15571
128,76,2.8584
128,77,5.20538
128,78,5.81976
128,79,5.39104
128,80,5.12722
128,81,6.02936
128,82,6.06456
128,83,6.33827
128,84,5.76207
128,85,6.34845
128,86,6.26829
128,87,5.24348
128,88,5.85153
128,89,6.01847
128,90,5.60328
128,91,2.6423
128,92,5.48768
128,93,5.33228
128,108,6.06422
128,109,2.85499
128,122,2.562
128,123,5.12852
128,124,5.224
128,125,2.86056
128,126,2.56288
128,127,5.1042
128,128,0
128,129,5.56727
128,130,5.52788
128,131,5.74718
128,132,2.56288
128,133,5.50889
128,134,2.76025
128,137,5.51688
128,138,2.56804
128,139,8.37663
128,144,2.55901
128,145,5.1706
128,146,5.21958
128,147,5.76212
128,148,2.74649
128,149,5.18053
128,150,6.33486
128,151,5.51573
128,152,5.55005
128,153,6.06367
128,154,6.06763
128,155,5.18266
128,156,6.3807
128,157,2.55606
128,194,8.9562
128,281,8.46506
128,564,8.24142
128,578,8.6362
128,604,9.21755
128,622,6.30154
129,75,5.46892
129,76,3.38715
129,77,2.77938
129,78,3.37872
129,79,2.72472
129,80,2.86485
129,81,5.61273
129,82,5.37777
129,83,5.45939
129,84,5.45939
129,85,5.66166
129,86,5.58977
129,87,3.49235
129,88,5.37422
129,89,6.24696
129,90,3.30062
129,91,5.49831
129,92,5.93095
129,93,3.10824
129,108,5.38706
129,109,5.40961
129,122,3.00527
129,123,5.57179
129,124,3.33
129,125,5.67086
129,126,3.18977
129,127,5.55935
129,128,5.56727
129,129,0
129,130,3.45043
129,131,5.66508
129,132,3.18977
129,133,3.38715
129,134,3.38715
129,137,6.26921
129,138,3.31051
129,139,8.0805
129,144,3.25744
129,145,2.72925
129,146,5.68341
129,147,5.46599
129,148,5.66283
129,149,5.59409
129,150,5.67411
129,151,6.04448
129,152,2.75376
129,153,3.26738
129,154,3.22492
129,155,6.04547
129,156,5.58625
129,157,3.46635
129,194,8.66007
129,281,6.24103
129,564,6.01739
129,578,6.41217
129,604,8.80092
129,622,6.67535
130,75,5.60065
130,76,3.51887
130,77,2.91111
130,78,5.57404
130,79,2.80409
130,80,2.99658
130,81,5.6921
130,82,5.5095
130,83,5.53876
130,84,5.53876
130,85,5.79339
130,86,5.7215
130,87,3.40061
130,88,5.45359
130,89,6.57997
130,90,3.35811
130,91,5.57768
130,92,3.53433
130,93,3.05903
130,108,5.51879
130,109,3.51993
130,122,2.96588
130,123,3.01169
130,124,5.65557
130,125,3.51993
130,126,3.08332
130,127,5.51996
130,128,5.52788
130,129,3.45043
130,130,0
130,131,5.7968
130,132,3.08332
130,133,3.27736
130,134,3.28069
130,137,6.22
130,138,5.55418
130,139,8.15987
130,144,5.55748
130,145,5.57192
130,146,2.91737
130,147,5.54536
130,148,5.79455
130,149,5.67346
130,150,5.80584
130,151,6.1762
130,152,2.70497
130,153,3.21859
130,154,5.40058
130,155,5.93901
130,156,5.66562
130,157,5.6204
130,194,8.73944
130,281,6.19181
130,564,5.96817
130,578,6.36295
130,604,8.88029
130,622,3.41816
131,75,5.57524
131,76,3.49347
131,77,2.8857
131,78,5.54864
131,79,6.02611
131,80,2.97117
131,81,5.76435
131,82,5.48409
131,83,5.7578
131,84,5.66508
131,85,5.76798
131,86,5.69609
131,87,5.67325
131,88,5.50924
131,89,6.42365
131,90,5.66783
131,91,3.27736
131,92,6.12275
131,93,2.90271
131,108,5.49338
131,109,3.49005
131,122,3.19707
131,123,5.5722
131,124,5.85907
131,125,3.49563
131,126,3.19794
131,127,5.73926
131,128,5.74718
131,129,5.66508
131,130,5.7968
131,131,0
131,132,3.19794
131,133,5.77857
131,134,3.39532
131,137,6.06369
131,138,3.2031
131,139,8.36508
131,144,3.19408
131,145,5.41561
131,146,5.47789
131,147,5.75057
131,148,3.38156
131,149,5.79393
131,150,5.78043
131,151,6.15079
131,152,5.44531
131,153,5.80918
131,154,5.48716
131,155,5.81773
131,156,5.80402
131,157,3.19112
131,194,8.94465
131,281,6.0355
131,564,5.81186
131,578,6.20664
131,604,8.95254
131,622,6.93661
132,75,5.33936
132,76,3.08665
132,77,5.29354
132,78,5.31275
132,79,5.58154
132,80,2.56435
132,81,5.52847
132,82,5.24821
132,83,5.52192
132,84,5.4292
132,85,5.5321
132,86,5.46021
132,87,5.43736
132,88,5.27336
132,89,6.38661
132,90,3.0404
132,91,5.18934
132,92,5.7369
132,93,5.23188
132,108,5.2575
132,109,3.19253
132,122,2.81122
132,123,2.75103
132,124,5.43537
132,125,2.6354
132,126,5.10992
132,127,2.55496
132,128,2.56288
132,129,3.18977
132,130,3.08332
132,131,3.19794
132,132,0
132,133,3.08997
132,134,5.30729
132,137,5.98331
132,138,5.11508
132,139,8.1292
132,144,5.10606
132,145,5.63671
132,146,2.65671
132,147,5.51469
132,148,5.29353
132,149,5.55805
132,150,5.54455
132,151,5.31029
132,152,5.57825
132,153,5.39102
132,154,5.25128
132,155,5.39403
132,156,5.56814
132,157,2.58425
132,194,8.70877
132,281,6.16325
132,564,5.93962
132,578,6.3344
132,604,8.71666
132,622,6.3972
133,75,5.58241
133,76,3.50064
133,77,2.89287
133,78,3.33638
133,79,2.7576
133,80,2.97834
133,81,5.64562
133,82,5.49126
133,83,5.49227
133,84,5.49227
133,85,5.77516
133,86,5.70327
133,87,5.6135
133,88,5.4071
133,89,6.23402
133,90,3.37004
133,91,5.53119
133,92,3.52533
133,93,3.11536
133,108,5.50055
133,109,3.50841
133,122,2.94689
133,123,2.9484
133,124,3.31706
133,125,3.49235
133,126,3.08997
133,127,5.50098
133,128,5.50889
133,129,3.38715
133,130,3.27736
133,131,5.77857
133,132,3.08997
133,133,0
133,134,3.28735
133,137,6.27633
133,138,3.22811
133,139,8.11338
133,144,3.35811
133,145,2.71631
133,146,2.85408
133,147,5.49888
133,148,5.77632
133,149,5.62698
133,150,5.7876
133,151,6.15797
133,152,2.87628
133,153,3.3899
133,154,3.20616
133,155,5.94567
133,156,5.61913
133,157,5.60216
133,194,8.69296
133,281,6.24815
133,564,6.02451
133,578,6.41929
133,604,8.83381
133,622,3.30723
134,75,5.3658
134,76,3.28402
134,77,2.67625
134,78,5.33919
134,79,5.77892
134,80,2.76172
134,81,5.55491
134,82,5.27464
134,83,5.54835
134,84,5.42895
134,85,5.55854
134,86,5.48665
134,87,5.4638
134,88,5.2998
134,89,5.61662
134,90,3.23778
134,91,5.19869
134,92,5.93428
134,93,5.42926
134,108,5.28393
134,109,3.3899
134,122,3.00859
134,123,2.9484
134,124,2.69966
134,125,2.83277
134,126,5.30729
134,127,2.75233
134,128,2.76025
134,129,3.38715
134,130,3.28069
134,131,3.39532
134,132,5.30729
134,133,3.28735
134,134,0
134,137,6.18069
134,138,5.31246
134,139,8.15564
134,144,5.30343
134,145,5.83409
134,146,2.85408
134,147,5.54113
134,148,5.30288
134,149,5.58449
134,150,5.57098
134,151,5.50766
134,152,5.67609
134,153,5.5884
134,154,5.27772
134,155,2.65832
134,156,5.59457
134,157,2.78163
134,194,8.73521
134,281,6.36063
134,564,6.13699
134,578,6.53177
134,604,8.7431
134,622,6.59457
135,135,0
135,136,3.53497
135,490,7.0678
135,491,6.74113
135,504,7.05098
136,135,3.53497
136,136,0
136,490,3.53283
136,491,3.20616
136,504,3.516
137,75,6.19398
137,76,2.89667
137,77,5.6864
137,78,3.02346
137,79,5.64818
137,80,5.77187
137,81,6.38309
137,82,6.10283
137,83,6.35346
137,84,6.28381
137,85,6.38672
137,86,6.29417
137,87,6.08074
137,88,6.08382
137,89,2.99855
137,90,2.98891
137,91,2.87458
137,92,3.16304
137,93,3.16097
137,108,6.11212
137,109,6.19263
137,122,5.94104
137,123,5.83047
137,124,5.45629
137,125,5.75081
137,126,5.98331
137,127,5.50896
137,128,5.51688
137,129,6.26921
137,130,6.22
137,131,6.06369
137,132,5.98331
137,133,6.27633
137,134,6.18069
137,137,0
137,138,5.99097
137,139,6.20471
137,144,6.1508
137,145,5.58522
137,146,5.73615
137,147,6.34702
137,148,6.38788
137,149,6.38158
137,150,6.2327
137,151,5.55399
137,152,5.70357
137,153,6.21719
137,154,6.09214
137,155,5.41495
137,156,6.42275
137,157,5.93719
137,194,9.5411
137,281,6.11176
137,564,5.88812
137,578,6.2829
137,604,9.57128
137,622,9.54257
138,75,5.33262
138,76,3.25085
138,77,2.64308
138,78,5.30602
138,79,2.82395
138,80,2.72855
138,81,3.46132
138,82,5.24147
138,83,5.51518
138,84,3.30393
138,85,5.52536
138,86,5.45347
138,87,2.67545
138,88,5.26662
138,89,3.45043
138,90,5.42521
138,91,5.1945
138,92,3.19707
138,93,2.83
138,108,5.25076
138,109,3.27403
138,122,5.1142
138,123,2.87177
138,124,2.87713
138,125,3.23454
138,126,5.11508
138,127,2.56012
138,128,2.56804
138,129,3.31051
138,130,5.55418
138,131,3.2031
138,132,5.11508
138,133,3.22811
138,134,5.31246
138,137,5.99097
138,138,0
138,139,5.80859
138,144,5.11122
138,145,5.3429
138,146,2.77745
138,147,3.19408
138,148,5.2987
138,149,2.61249
138,150,5.53781
138,151,5.90817
138,152,5.37259
138,153,5.51176
138,154,5.24454
138,155,5.99317
138,156,5.5614
138,157,5.10826
138,194,6.38816
138,281,5.96279
138,564,5.73915
138,578,6.13393
138,604,6.64951
138,622,6.53533
139,75,8.16893
139,76,6.08715
139,77,5.47938
139,78,5.93807
139,79,5.35578
139,80,5.56485
139,81,8.24379
139,82,8.07777
139,83,8.09045
139,84,8.09045
139,85,5.8588
139,86,8.28978
139,87,6.59331
139,88,6.53936
139,89,3.20616
139,90,8.26152
139,91,8.12937
139,92,9.00566
139,93,6.7271
139,108,8.08707
139,109,6.08715
139,122,8.28978
139,123,8.68036
139,124,6.12312
139,125,6.09157
139,126,8.1292
139,127,8.36871
139,128,8.37663
139,129,8.0805
139,130,8.15987
139,131,8.36508
139,132,8.1292
139,133,8.11338
139,134,8.15564
139,137,6.20471
139,138,5.80859
139,139,0
139,144,8.12575
139,145,9.24
139,146,8.58604
139,147,2.61451
139,148,8.36283
139,149,8.22515
139,150,8.37411
139,151,8.74448
139,152,9.09955
139,153,8.19815
139,154,8.08085
139,155,8.84021
139,156,6.02029
139,157,8.18867
139,194,5.80859
139,281,9.85989
139,564,9.63625
139,578,10.031
139,604,11.432
139,622,9.53371
140,140,0
140,141,2.99221
140,142,3.34655
140,143,3.43628
140,300,6.07661
140,301,5.83549
140,302,6.07661
140,373,5.89028
140,374,5.91169
140,375,5.97143
140,403,9.08291
140,404,9.33185
140,405,9.53794
140,406,9.21677
140,407,9.4192
140,408,8.95727
140,409,9.22371
140,410,9.42353
141,140,2.99221
141,141,0
141,142,6.04089
141,143,6.13062
141,300,3.0844
141,301,2.84328
141,302,3.0844
141,373,5.84382
141,374,5.86523
141,375,5.7455
141,403,6.0907
141,404,6.33964
141,405,6.54572
141,406,6.22456
141,407,6.42699
141,408,5.96506
141,409,6.2315
141,410,6.43132
142,140,3.34655
142,141,6.04089
142,142,0
142,143,5.17719
142,300,3.43874
142,301,3.19761
142,302,3.43874
142,373,2.54373
142,374,2.56514
142,375,6.09984
142,403,6.44503
142,404,6.69398
142,405,6.90006
142,406,6.57889
142,407,6.78133
142,408,6.3194
142,409,6.58583
142,410,6.78566
143,140,3.43628
143,141,6.13062
143,142,5.17719
143,143,0
143,300,3.52848
143,301,3.28735
143,302,3.52848
143,373,2.63346
143,374,2.65487
143,375,2.53514
143,403,6.53477
143,404,6.78371
143,405,6.9898
143,406,6.66863
143,407,6.87107
143,408,6.40913
143,409,6.67557
143,410,6.87539
144,75,5.33591
144,76,3.25414
144,77,2.64637
144,78,3.26075
144,79,2.83203
144,80,2.73184
144,81,5.52503
144,82,5.24476
144,83,5.51847
144,84,5.42575
144,85,5.52866
144,86,5.45676
144,87,5.43392
144,88,5.26992
144,89,6.12929
144,90,5.2079
144,91,5.18548
144,92,6.47934
144,93,3.09635
144,108,5.25405
144,109,3.27071
144,122,5.10518
144,123,2.81869
144,124,3.21233
144,125,3.24756
144,126,5.10606
144,127,2.5511
144,128,2.55901
144,129,3.25744
144,130,5.55748
144,131,3.19408
144,132,5.10606
144,133,3.35811
144,134,5.30343
144,137,6.1508
144,138,5.11122
144,139,8.12575
144,144,0
144,145,2.61158
144,146,2.72437
144,147,5.51125
144,148,5.28967
144,149,5.55461
144,150,5.5411
144,151,5.91147
144,152,5.63894
144,153,5.45869
144,154,5.24784
144,155,6.00619
144,156,5.56469
144,157,5.09924
144,194,8.70533
144,281,6.22913
144,564,6.0055
144,578,6.40028
144,604,8.71322
144,622,6.66534
145,75,7.9475
145,76,5.86572
145,77,5.25795
145,78,5.87233
145,79,5.44361
145,80,5.34342
145,81,8.13661
145,82,7.85634
145,83,8.13005
145,84,8.03733
145,85,8.14024
145,86,8.06835
145,87,5.56912
145,88,5.91987
145,89,6.03384
145,90,2.59631
145,91,6.0295
145,92,6.24164
145,93,2.5129
145,108,7.86563
145,109,5.72835
145,122,5.29296
145,123,5.18239
145,124,5.62655
145,125,5.77034
145,126,5.63671
145,127,5.16268
145,128,5.1706
145,129,2.72925
145,130,5.57192
145,131,5.41561
145,132,5.63671
145,133,2.71631
145,134,5.83409
145,137,5.58522
145,138,5.3429
145,139,9.24
145,144,2.61158
145,145,0
145,146,5.08807
145,147,8.12283
145,148,7.90126
145,149,7.95539
145,150,8.15268
145,151,8.39902
145,152,5.05549
145,153,2.8893
145,154,5.44406
145,155,8.4814
145,156,8.17627
145,157,5.28912
145,194,11.3169
145,281,5.64568
145,564,5.42205
145,578,5.81683
145,604,11.3248
145,622,6.02353
146,75,6.10972
146,76,2.85408
146,77,5.29332
146,78,2.84565
146,79,5.5564
146,80,5.22105
146,81,6.23877
146,82,6.06024
146,83,6.17565
146,84,5.52622
146,85,5.98905
146,86,6.11636
146,87,2.95929
146,88,6.0708
146,89,5.71389
146,90,2.76756
146,91,5.37864
146,92,5.97254
